read_id	filename	sample_name	read_length	mean_quality	channel	read_number	start_time
4271c2f7-5735-48d2-8817-dbebe8b4a35e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	483	13.40	78	93116	2022-11-09T14:00:51.753060+00:00
bde1c3b7-40d7-4268-99b8-e43dcceddd30	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	426	11.81	329	74481	2022-11-09T14:01:25.753060+00:00
8d9b6eb0-c779-4115-ad4c-59ab7187b895	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	299	12.64	235	87633	2022-11-09T14:02:51.753060+00:00
cbee2e8e-2a38-41fc-b81a-a85f2c1d6c4e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	644	13.12	371	76229	2022-11-09T14:03:24.753060+00:00
da2e468e-ad86-4bcf-b5dd-a601bbb208d7	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	517	13.38	414	88689	2022-11-09T14:04:18.753060+00:00
058ea064-4a12-479a-83c5-1dc1fa485724	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	700	11.43	69	83338	2022-11-09T14:04:58.753060+00:00
6336a42c-273d-482e-a9cc-b0e80e7a4f8e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	727	12.19	48	87409	2022-11-09T14:05:35.753060+00:00
412d945b-27ab-4391-bec3-e48674dee01c	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	626	9.92	465	88542	2022-11-09T14:10:18.753060+00:00
0b1390aa-9fef-456d-b7a5-44570adeaa63	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	314	13.79	98	82923	2022-11-09T14:10:58.753060+00:00
26043376-b44b-4e6e-865e-446422329c8d	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	276	9.27	4	86178	2022-11-09T14:10:56.753060+00:00
3d99101b-2c19-42b4-98a0-2ff98fcbf848	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	858	13.79	422	95053	2022-11-09T14:11:29.753060+00:00
76a8c548-759a-4e26-be51-fac0bf5f617a	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	114	11.11	344	91485	2022-11-09T14:11:31.753060+00:00
05296379-725b-403f-b98d-13cbdcb7ba6e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	403	10.95	243	73004	2022-11-09T14:14:29.753060+00:00
7c9530c0-20e5-4f75-a77b-27516cfabb31	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	645	12.85	461	93413	2022-11-09T14:17:11.753060+00:00
c22dc868-99eb-4c40-9c84-2cb6ddfd6873	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	293	11.91	55	95521	2022-11-09T14:21:40.753060+00:00
5e9e4c6d-440b-438a-b2ea-a3ad9a4ca2d8	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	988	11.44	131	97467	2022-11-09T14:22:57.753060+00:00
dd1bfb8d-81fb-4ae9-8488-a4a1cca94e0c	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	525	11.69	389	92895	2022-11-09T14:26:30.753060+00:00
a1b5766f-427d-41f6-940b-b1e942b049da	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	795	15.38	133	94722	2022-11-09T14:26:48.753060+00:00
25df3ada-658d-567a-80dc-61df58d439eb	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	121	9.85	184	95262	2022-11-09T14:30:37.753060+00:00
64c29b91-f688-4b32-a3da-c5deccdb96de	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	784	11.68	28	87022	2022-11-09T14:32:21.753060+00:00
e051bc69-c8b0-4270-9f43-7699ca6cbd28	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	480	12.48	368	104373	2022-11-09T14:38:32.753060+00:00
6977783d-efe0-4bb8-8aec-d595108c0304	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	107	9.44	101	98566	2022-11-09T14:38:44.753060+00:00
9842b7e3-7164-42ca-9cd7-0a66d70043f6	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	106	9.34	101	99838	2022-11-09T14:41:56.753060+00:00
ec68e5d4-8131-4a9e-ae42-2f7f09bde3a0	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	1001	14.51	12	99772	2022-11-09T14:43:32.753060+00:00
ee50e242-9e0d-403e-90fc-0a34f3501be4	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	338	10.34	271	101835	2022-11-09T14:43:40.753060+00:00
0dd02f79-234c-4fb6-a3f8-02b544a1eb83	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	821	11.92	310	108874	2022-11-09T14:45:06.753060+00:00
af0b5f10-cf4f-4a47-a6b4-35e9ff3d286e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	797	12.35	29	108978	2022-11-09T14:45:30.753060+00:00
3dd93378-d8fb-4c0d-890f-cb43a43f447e	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	509	14.05	402	104634	2022-11-09T14:47:48.753060+00:00
604e5125-6edc-4f17-ad8a-52df51821cbc	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	662	9.48	179	99136	2022-11-09T14:48:32.753060+00:00
915494ff-48ce-4a2e-9c73-972a1703125a	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	169	11.40	28	94748	2022-11-09T14:49:39.753060+00:00
78fc7645-0a07-4f5f-a6b3-06b74521ce91	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	774	12.39	198	71306	2022-11-09T14:51:04.753060+00:00
5e94dbab-434f-4a60-b038-e8c295666398	barcode24/FAS85214_pass_barcode24_53d112c1_0.fastq.gz	barcode24	441	13.56	241	55287	2022-11-09T14:52:01.753060+00:00
